NumOfObj=2;
MaxNumOfPoints=29;
n=32;
w=[0.01,0.01];
C = 10.0;
LB=-10;
UB=10;
epsilon=0.001;
run_time=3000;
c1=[7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7];
c2=[-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4];
Hess = [ 
[ 1.0546387, -0.00010789714, 0.053944603, 0.0016302353, 0.053197845, 0.0035001807, 0.052394455, 0.005511935, 0.05153014, 0.0076762525, 0.050600278, 0.010004703, 0.049599899, 0.012509734, 0.048523656, 0.015204735, 0.047365795, 0.018104115, 0.046120127, 0.021223372, 0.044779992, 0.02457918, 0.043338227, 0.02818948, 0.041787125, 0.032073569, 0.040118393, 0.036252212, 0.038323111, 0.040747746, 0.036391683, 0.045584203, 0.034313783, 0.050787437, 0.032078303, 0.056385263, 0.029673294, 0.062407605, 0.027085899, 0.068886656, 0.024302287, 0.075857053, 0.021307576, 0.083356056, 0.01808576, 0.091423752, 0.014619613, 0.10010327, 0.010890609, 0.10944101, 0.0068788121, 0.11948688, 0.002562777, 0.13029459, -0.0020805685, 0.14192191, -0.0070760463, 0.154431, -0.012450361, 0.16788873, -0.018232241, 0.18236704, -0.024452595, 0.19794332], 
[ -0.00010789714, 1.0893215, -0.0017836496, 0.051376402, -0.0035864842, 0.050601845, -0.0055260384, 0.049768549, -0.0076126805, 0.048872059, -0.0098575649, 0.047907584, -0.012272692, 0.046869966, -0.014870973, 0.04575366, -0.017666296, 0.044552697, -0.020673606, 0.043260659, -0.023908977, 0.041870637, -0.027389706, 0.040375203, -0.031134399, 0.03876636, -0.035163074, 0.03703551, -0.039497267, 0.035173398, -0.044160148, 0.033170072, -0.049176642, 0.031014822, -0.054573567, 0.028696127, -0.060379773, 0.026201591, -0.066626297, 0.02351788, -0.073346532, 0.020630647, -0.080576402, 0.017524459, -0.088354556, 0.014182709, -0.096722573, 0.010587536, -0.10572519, 0.0067197186, -0.11541052, 0.0025585821, -0.12583035, -0.0019181178, -0.13704038, -0.0067343123, -0.14910053, -0.011915747, -0.16207527, -0.017490121, -0.17603397, -0.023487232, -0.19105123, -0.02993914], 
[ 0.053944603, -0.0017836496, 1.1290864, -4.5517099e-05, 0.052503725, 0.0018244282, 0.051700336, 0.0038361825, 0.05083602, 0.0060005, 0.049906159, 0.0083289505, 0.04890578, 0.010833981, 0.047829537, 0.013528983, 0.046671676, 0.016428363, 0.045426008, 0.019547619, 0.044085873, 0.022903428, 0.042644108, 0.026513727, 0.041093005, 0.030397817, 0.039424274, 0.034576459, 0.037628992, 0.039071994, 0.035697563, 0.04390845, 0.033619663, 0.049111684, 0.031384184, 0.05470951, 0.028979175, 0.060731852, 0.02639178, 0.067210904, 0.023608167, 0.0741813, 0.020613457, 0.081680303, 0.01739164, 0.089747999, 0.013925494, 0.098427517, 0.01019649, 0.10776525, 0.0061846927, 0.11781113, 0.0018686576, 0.12861883, -0.0027746879, 0.14024616, -0.0077701657, 0.15275525, -0.01314448, 0.16621298, -0.01892636, 0.18069128, -0.025146715, 0.19626757], 
[ 0.0016302353, 0.051376402, -4.5517099e-05, 1.1665404, -0.0018483517, 0.049881887, -0.003787906, 0.049048591, -0.005874548, 0.048152101, -0.0081194324, 0.047187626, -0.01053456, 0.046150008, -0.01313284, 0.045033702, -0.015928164, 0.043832739, -0.018935473, 0.042540701, -0.022170845, 0.041150679, -0.025651573, 0.039655245, -0.029396266, 0.038046402, -0.033424941, 0.036315551, -0.037759135, 0.03445344, -0.042422015, 0.032450114, -0.04743851, 0.030294864, -0.052835435, 0.027976169, -0.05864164, 0.025481633, -0.064888164, 0.022797922, -0.071608399, 0.019910689, -0.07883827, 0.016804501, -0.086616423, 0.013462751, -0.094984441, 0.0098675775, -0.10398705, 0.0059997605, -0.11367239, 0.0018386241, -0.12409222, -0.0026380758, -0.13530225, -0.0074542703, -0.1473624, -0.012635705, -0.16033714, -0.018210079, -0.17429583, -0.02420719, -0.1893131, -0.030659098], 
[ 0.053197845, -0.0035864842, 0.052503725, -0.0018483517, 1.2091798, 2.1593592e-05, 0.050953577, 0.0020333479, 0.050089262, 0.0041976654, 0.0491594, 0.0065261159, 0.048159022, 0.0090311465, 0.047082778, 0.011726148, 0.045924918, 0.014625528, 0.044679249, 0.017744785, 0.043339114, 0.021100593, 0.041897349, 0.024710892, 0.040346247, 0.028594982, 0.038677515, 0.032773625, 0.036882233, 0.037269159, 0.034950805, 0.042105616, 0.032872905, 0.04730885, 0.030637425, 0.052906676, 0.028232416, 0.058929018, 0.025645021, 0.065408069, 0.022861409, 0.072378466, 0.019866699, 0.079877469, 0.016644882, 0.087945165, 0.013178736, 0.096624682, 0.0094497311, 0.10596242, 0.0054379342, 0.11600829, 0.0011218991, 0.126816, -0.0035214464, 0.13844332, -0.0085169242, 0.15095241, -0.013891239, 0.16441014, -0.019673119, 0.17888845, -0.025893473, 0.19446473], 
[ 0.0035001807, 0.050601845, 0.0018244282, 0.049881887, 2.1593592e-05, 1.2496154, -0.0019179606, 0.048274034, -0.0040046027, 0.047377545, -0.0062494871, 0.046413069, -0.0086646144, 0.045375451, -0.011262895, 0.044259145, -0.014058219, 0.043058183, -0.017065528, 0.041766144, -0.020300899, 0.040376123, -0.023781628, 0.038880688, -0.027526321, 0.037271845, -0.031554996, 0.035540995, -0.035889189, 0.033678884, -0.04055207, 0.031675558, -0.045568565, 0.029520307, -0.050965489, 0.027201612, -0.056771695, 0.024707076, -0.063018219, 0.022023365, -0.069738454, 0.019136132, -0.076968324, 0.016029944, -0.084746478, 0.012688195, -0.093114495, 0.0090930208, -0.10211711, 0.0052252038, -0.11180244, 0.0010640674, -0.12222227, -0.0034126325, -0.1334323, -0.008228827, -0.14549245, -0.013410262, -0.15846719, -0.018984636, -0.17242589, -0.024981747, -0.18744315, -0.031433655], 
[ 0.052394455, -0.0055260384, 0.051700336, -0.003787906, 0.050953577, -0.0019179606, 1.2953473, 9.3793683e-05, 0.049285872, 0.0022581112, 0.04835601, 0.0045865617, 0.047355632, 0.0070915923, 0.046279389, 0.0097865941, 0.045121528, 0.012685974, 0.04387586, 0.015805231, 0.042535725, 0.019161039, 0.04109396, 0.022771338, 0.039542857, 0.026655428, 0.037874125, 0.030834071, 0.036078844, 0.035329605, 0.034147415, 0.040166062, 0.032069515, 0.045369295, 0.029834036, 0.050967121, 0.027429027, 0.056989463, 0.024841632, 0.063468515, 0.022058019, 0.070438912, 0.019063309, 0.077937914, 0.015841492, 0.086005611, 0.012375346, 0.094685128, 0.0086463414, 0.10402286, 0.0046345445, 0.11406874, 0.0003185094, 0.12487645, -0.0043248361, 0.13650377, -0.0093203139, 0.14901286, -0.014694628, 0.16247059, -0.020476509, 0.17694889, -0.026696863, 0.19252518], 
[ 0.005511935, 0.049768549, 0.0038361825, 0.049048591, 0.0020333479, 0.048274034, 9.3793683e-05, 1.3389904, -0.0019928484, 0.046544249, -0.0042377328, 0.045579773, -0.0066528601, 0.044542155, -0.0092511407, 0.043425849, -0.012046464, 0.042224887, -0.015053774, 0.040932848, -0.018289145, 0.039542827, -0.021769874, 0.038047392, -0.025514567, 0.036438549, -0.029543242, 0.034707699, -0.033877435, 0.032845588, -0.038540316, 0.030842262, -0.04355681, 0.028687012, -0.048953735, 0.026368316, -0.054759941, 0.02387378, -0.061006465, 0.021190069, -0.0677267, 0.018302837, -0.07495657, 0.015196648, -0.082734724, 0.011854899, -0.091102741, 0.0082597249, -0.10010535, 0.0043919079, -0.10979069, 0.00023077146, -0.12021052, -0.0042459285, -0.13142055, -0.009062123, -0.1434807, -0.014243558, -0.15645544, -0.019817932, -0.17041413, -0.025815043, -0.1854314, -0.032266951], 
[ 0.05153014, -0.0076126805, 0.05083602, -0.005874548, 0.050089262, -0.0040046027, 0.049285872, -0.0019928484, 1.3880493, 0.00017146913, 0.047491695, 0.0024999196, 0.046491316, 0.0050049502, 0.045415073, 0.007699952, 0.044257212, 0.010599332, 0.043011544, 0.013718589, 0.041671409, 0.017074397, 0.040229644, 0.020684696, 0.038678542, 0.024568786, 0.03700981, 0.028747429, 0.035214528, 0.033242963, 0.0332831, 0.038079419, 0.0312052, 0.043282653, 0.02896972, 0.048880479, 0.026564711, 0.054902821, 0.023977316, 0.061381873, 0.021193704, 0.06835227, 0.018198993, 0.075851272, 0.014977177, 0.083918969, 0.01151103, 0.092598486, 0.007782026, 0.10193622, 0.0037702291, 0.11198209, -0.00054580604, 0.1227898, -0.0051891515, 0.13441713, -0.010184629, 0.14692622, -0.015558944, 0.16038395, -0.021340824, 0.17486225, -0.027561178, 0.19043854], 
[ 0.0076762525, 0.048872059, 0.0060005, 0.048152101, 0.0041976654, 0.047377545, 0.0022581112, 0.046544249, 0.00017146913, 1.4351433, -0.0020734153, 0.044683283, -0.0044885426, 0.043645666, -0.0070868232, 0.042529359, -0.0098821467, 0.041328397, -0.012889456, 0.040036359, -0.016124828, 0.038646337, -0.019605556, 0.037150902, -0.023350249, 0.03554206, -0.027378924, 0.033811209, -0.031713118, 0.031949098, -0.036375998, 0.029945772, -0.041392493, 0.027790522, -0.046789418, 0.025471826, -0.052595623, 0.022977291, -0.058842147, 0.02029358, -0.065562382, 0.017406347, -0.072792252, 0.014300158, -0.080570406, 0.010958409, -0.088938423, 0.0073632352, -0.097941037, 0.0034954182, -0.10762637, -0.0006657182, -0.1180462, -0.0051424181, -0.12925623, -0.0099586126, -0.14131638, -0.015140048, -0.15429112, -0.020714421, -0.16824982, -0.026711533, -0.18326708, -0.03316344], 
